domain,label
www.enetplace.com/graphic.html,Real
www.freewebs.com/overkilldfu/,Real
www.visibone.com/colorlab/,Real
www.lib.berkeley.edu/Images/Templates/backgrounds.html,Real
gotomy.com/color.html,Real
www.brobstsystems.com/colors.htm,Real
www.saila.com/usage/colour/,Real
www.cryer.co.uk/resources/javascript/html2.htm,Real
wellstyled.com/tools/colorscheme2/index-en.html,Real
slayeroffice.com/tools/color_palette/,Real
www.oultwood.com/programming/color.php,Real
www.angelfire.com/in3/delilah7/index.html,Real
www.dragonmyth.com/dami/,Real
paulahenderson.8k.com/graphic/graphic.html,Real
members.tripod.com/lll__2/graphics1.html,Real
www.angelfire.com/in2/sandpiper2/index.html,Real
courtemanche.tripod.com/halloween/wallpapersets/,Real
debbmac.tripod.com/graphics/graphics1.html,Real
freepages.computers.rootsweb.ancestry.com/~pattiejo/,Real
www.sweetaspirations.com/structures.html,Real
www.artistic-designers.com/bkgds/marieindex.html,Real
www.joanngraphics.com/linkware.html,Real
kelseysgraphics.tripod.com/home.htm,Real
www.whiz-graphics.com/index.html,Real
www.dottysdiner.com/graphics/main.html,Real
caslt.org/research/clipart.htm,Real
www.widearea.co.uk/designer/,Real
www.yourhtmlsource.com/promotion/favicon.html,Real
en.wikipedia.org/wiki/Favicon,Real
en.wikipedia.org/wiki/ICO_(icon_image_file_format),Real
www.byfreeweb.com/freewebdesign/index.htm,Real
www.members.tripod.com/grafixs1/,Real
www.angelfire.com/mb2/webpalz/,Real
www3.sympatico.ca/taniah/Canada/graphics/,Real
members.tripod.com/~Griffco/,Real
tagsngraphics.homestead.com/penniesfromheaven_home.html,Real
www.angelfire.com/in4/immortal-art/graphics.htm,Real
www.angelfire.com/ca7/myfun/open.html,Real
gimp-savvy.com/PHOTO-ARCHIVE/,Real
www.artist4hire.net/Anim.html,Real
www.mediatechpro.com/pack3.htm,Real
all-ez.com/critters.htm,Real
www.angelfire.com/art/gifanimations/,Real
www.prodraw.net/animation/,Real
www.angelfire.com/super/animatedgifs/index.html,Real
members.tripod.com/gifmaniac/,Real
www.angelfire.com/tx5/wiz/index.html,Real
www.angelfire.com/ga/jakkip/SqueegeWorld.html,Real
users.snowcrest.net/kitty/hpages/,Real
www.angelfire.com/wizard/krazysexykoolinky/graphics.html,Real
cookiemab.00freehost.com/blinkies.htm,Real
groups.yahoo.com/group/blinkies/,Real
members.tripod.com/~SeaCup/ohhno.html,Real
savanna.theshoppe.com/graphics/index.html,Real
www.angelfire.com/wa2/bombbackgrounds/,Real
members.tripod.com/graphicsgallery/index.html,Real
www.3quarks.com/Backgrounds/index.html,Real
www.brownielocks.com/backgrounds.html,Real
www.rbdesignstudio.com/free_web_backgrounds.html,Real
www.webpixiesattic.com/index.html,Real
membres.multimania.fr/pdbackgrounds/,Real
www.sanfords.net/Spots_free_graphics/Space_Background_Tutorial.htm,Real
www.artworkis.com/FreeBackgrounds/index2.htm,Real
www.grsites.com/textures/,Real
dawson3904.tripod.com/homepage.html,Real
www.angelfire.com/wv2/webbuild7/,Real
www.opusartis.ppg.br/freebackgrounds/,Real
www.webterrace.com/graphics/index.htm,Real
www.angelfire.com/poetry/farrah/,Real
www.thesacredfeminine.com/bkgrnds.html,Real
www.squidfingers.com/patterns/,Real
www.absolutecross.com/graphics/textures/,Real
members.multimania.nl/textureland/,Real
www.angelfire.com/grrl/rainbowdollz0/,Real
unitedblondies02.tripod.com/home.html,Real
www.angelfire.com/grrl/minisdotcom/,Real
www.angelfire.com/weird2/dawnzdollz/,Real
www.angelfire.com/stars3/candy_canes/,Real
www.angelfire.com/ky3/mycartoondollz/index.html,Real
frustrated.com/widdle/index.htm,Real
www.angelfire.com/freak/verticaldescent/,Real
www.angelfire.com/tx5/intheblinkofaneye/,Real
www.angelfire.com/grrl/lilsweetness/frames.html,Real
www.angelfire.com/emo/muffy/,Real
free.pages.at/feliah/mainpage.htm,Real
www.freewebs.com/stormydaydollz/,Real
cristalpeach0.tripod.com/index2.htm,Real
www.angelfire.com/wv2/platinumdollz77/page1.html,Real
thetower.fateback.com/iframes.html,Real
www.angelfire.com/stars2/ccworks/,Real
www.freewebs.com/cute_imperfections/,Real
www.webring.com/hub?ring=cartoondollring,Real
www.webring.com/hub?ring=dunicornsdolls,Real
www.ringsurf.com/ring/181284/,Real
www.permadi.com/tutorial/simplecursortrailer/index.html,Real
hermes.spaceports.com/~shopping/MouseCursorTrails.htm,Real
amanda.dd.com.au/interact/adoptions/,Real
jackiesguineapiggies.com/cyberpetadoptions.html,Real
pagesperso-orange.fr/polenry/akanesangels/adoptcenter.html,Real
www.angelfire.com/ia/wolfz/,Real
undersun.connectfree.co.uk/rainbowpals/,Real
jumpingbean144.tripod.com/Twisted.html,Real
www.angelfire.com/co4/endangeredadopt/,Real
www.angelfire.com/anime4/kitties0/,Real
www.quamada.com/indexcentre.html,Real
www.junipur.dk/farm/,Real
community.livejournal.com/cyberpets/,Real
dragonweyr.com/silentwings.htm,Real
www.angelfire.com/ri/adoptagnome/,Real
www.angelfire.com/amiga/merbabe/netpet.html,Real
www.droppin-the-fork.com/cyberpetting.html,Real
www.absolutecross.com/graphics/interfaces/,Real
phinistar.tripod.com/index.html,Real
www.angelfire.com/art/catteacorner/,Real
members.tripod.com/~KODA_WOLF/Woods.html,Real
www.eline.se/evasgraphics/Dw/,Real
webbnutt.tripod.com/graphics.html,Real
www.creativegalleries.com/graphics/,Real
www3.sympatico.ca/kappapsi/,Real
susanlinger.tripod.com/cooldesigns/,Real
www.angelfire.com/journal/Respiratory/THEGIFWAREHOUSE.html,Real
www.angelfire.com/sd/adamsfunkywebsite/index.html,Real
members.tripod.com/isczurko/index.htm,Real
www.hellasmultimedia.com/webimages/holidays.htm,Real
patricej7.tripod.com/main/angeleye.htm,Real
www.sanfords.net/DarK_Wolfs_free_demonic_graphics/index.htm,Real
www.100megsfree3.com/fwc493/SmileyDirectory1/A_Images1.html,Real
members.tripod.com/~buckaward/index-6.html,Real
www.angelfire.com/la/dliciousfairy/,Real
www.graphxkingdom.com/index.shtml,Real
www.angelfire.com/art2/graphics3/index.html,Real
www.runic.com/freestuff.html,Real
www.angelfire.com/mi4/skippysgraphics2/,Real
www.donotenter.com/cool/ucgraphics/,Real
www.webring.com/hub?ring=bb111,Real
membres.multimania.fr/coccynelle/index.html,Real
www.hoary.org/now/,Real
www.aaa-buttons.com/index.shtml,Real
www.prodraw.net/button/index.htm,Real
www.webterrace.com/buttons/index.htm,Real
freespace.virgin.net/s.winyard/buttonindex.html,Real
www.angelfire.com/mo3/lupus/,Real
members.tripod.com/atomicarts/,Real
members.tripod.com/cyber_monet/index.html,Real
games.franciscocharrua.com/Face_Maker,Real
www.ontopoftheworldcommunities.com/free-smilies/free-senior-smilies.html,Real
www.mazeguy.net/smilies.html,Real
www.sfsu.edu/~jtolson/textures/textures.htm,Real
www.lib.berkeley.edu/Images/Backgrounds/,Real
www.byfreeweb.com/freebackgrounds/,Real
www.absolutedesigns.com/backs/backs.htm,Real
graphicssoft.about.com/library/free/tiles/bltiles001.htm,Real
members.tripod.com/~greatbelly/index.html,Real
forums.delphiforums.com/signature99/start,Real
home.comcast.net/~rblwood/Signature.html,Real
members.chello.nl/~p.c.a.dekker/,Real
www.tntsites.com/flipthemes.html,Real
www.campgroundguide.com/flipthemes/,Real
www.crime-research.org/news/15.05.2004/275/,Real
www.faqs.org/faqs/cryptography-faq/,Real
cypherspace.org/adam/,Real
www.schneier.com/essay-037.html,Real
www.users.zetnet.co.uk/hopwood/crypto/scan/,Real
www.jproc.ca/crypto/,Real
www.cacr.math.uwaterloo.ca/hac/,Real
bt.counterpane.com/crypto-gram.html,Real
www.cs.berkeley.edu/~bh/hackers.html,Real
www.fiu.edu/~mizrachs/hackethic.html,Real
webzone.k3.mah.se/k3jolo/HackerCultures/newethics.htm,Real
www.badflash.com/iopener.html,Real
www.eskimo.com/~bilb/freenrg/empweap.html,Real
www.angelfire.com/ak5/bumblenet/index.html,Real
www.securemac.com/store/,Real
news.bbc.co.uk/1/hi/world/europe/3704009.stm,Real
www.linuxdevcenter.com/pub/a/linux/2003/09/11/bunniehuang_interview.html,Real
www.thedirectory.org/pref/,Real
www.darkfall.demon.co.uk/fallen/phreak/,Real
bak.spc.org/dms/zone.html,Real
www.barbalet.net/crunch/,Real
www.angelfire.com/bc/aftermath/,Real
www.siia.net/piracy,Real
www.bsa.org/country/Anti-Piracy.aspx,Real
www.textfiles.com/piracy/,Real
www.seattlewireless.net/index.cgi/WarDriving,Real
"'management.silicon.com/government/0,39024677,39126602,00.htm'",Real
www.blackalchemy.to/project/fakeap/,Real
members.tripod.com/~newwave_2/index.htm,Real
sophia.dtp.fmph.uniba.sk/pchardware/bus.html,Real
www.karbosguide.com/hardware/module5b1.htm,Real
www.ahinc.com/hhbus.htm,Real
hsi.web.cern.ch/HSI/fcs/fcs.html,Real
hsi.web.cern.ch/HSI/fcs/process/gigaring.htm,Real
hsi.web.cern.ch/HSI/fcs/process/pci.htm,Real
www.windowsitpro.com/Articles/Index.cfm?ArticleID=179,Real
voxel.at/prj/i2c/,Real
users.tkk.fi/iisakkil/stuff.html,Real
www.uni-mainz.de/~neuffer/i2o/what_is_i20.html,Real
skipstone.com/overview.html,Real
www.vxm.com/21R.49.html,Real
www.igigroup.com/nl/pages/1394.html,Real
www.skipstone.com/informat.html,Real
focus.ti.com/analog/docs/microsite.tsp?familyId=361&amp;micrositeId=10&amp;sectionId=585&amp;tabId=2202,Real
www.techfest.com/hardware/bus/mc.htm,Real
www.utdallas.edu/~swadlow/ps2linux/,Real
www.mcamafia.de/mcapage0/mcaindex.htm,Real
www.pcguide.com/ref/mbsys/buses/types/olderMCA-c.html,Real
www.pcisig.com/events/compliance_workshop,Real
www.pcisig.com/specifications/pciexpress/,Real
developer.intel.com/technology/pciexpress/devnet/,Real
www.neoseeker.com/Articles/Hardware/Features/pciexpresstech/,Real
en.wikipedia.org/wiki/PCI-Express,Real
www.expresscard.org/web/site/,Real
www.interfacebus.com/Design_Connector_PCI_Express.html,Real
arstechnica.com/old/content/2004/07/pcie.ars,Real
www.fapo.com/ieee1284.htm,Real
www.synchrotech.com/support/install.html,Real
www.rs485.com/rs485spec.html,Real
www.ba-stuttgart.de/~schulte/htme/ebuss12.htm,Real
www.uni-mainz.de/~neuffer/scsi/what_is_scsi.html,Real
www.sparcproductdirectory.com/scsiscsi.html,Real
w3.ualg.pt/~dubuf/ipscsi.html,Real
tldp.org/HOWTO/SCSI-Generic-HOWTO/,Real
www.macdisk.com/scsipben.php3,Real
'www.awardone.com.au/tech/scsi_faq.htm#SCSI vs IDE',Real
www.cs.uu.nl/wais/html/na-dir/scsi-faq/part1.html,Real
www.cs.uu.nl/wais/html/na-dir/scsi-faq/part2.html,Real
www.amitrix.com/scsi-tv-faq.html,Real
savage.net.au/Ron/html/scsi-tutorial.html,Real
www.xs4all.nl/~ganswijk/chipdir/cable/scsi.htm,Real
www.scsi.com/White.htm,Real
www.digitalprosound.com/Htm/TechStuff/June/SCSIvsIDE.htm#toc,Real
developer.apple.com/hardware/usb/,Real
www.cnn.com/2000/TECH/computing/08/24/usb.agp.tips.idg/,Real
www.macspeedzone.com/archive/5.0/usbcomparison.html,Real
www.goodwang.net/index.asp,Real
www.angelfire.com/games4/orens9850site/index.html,Real
www.spiderpixel.co.uk/caspro/,Real
www.ticalc.org/archives/files/authors/0/45.html,Real
www.wku.edu/~david.neal/statistics/stats.html,Real
www.vernier.com/legacy/cbl/index.html,Real
tigcc.ticalc.org/linux/,Real
members.tripod.com/~ti82calcs/,Real
www.richland.cc.il.us/james/ti82/,Real
www.detachedsolutions.com/main/,Real
mathbits.com/MathBits/TISection/Openpage.htm,Real
www.angelfire.com/ga/ti86/,Real
www.emba.uvm.edu/~read/TI86/,Real
web.alfredstate.edu/quagliato/ti92/,Real
membres.multimania.fr/bloozed/bigdyna.html,Real
www.dymatec.com/index.htm,Real
www.users.qwest.net/~bcrpc/,Real
www.systemax.co.uk/europe/,Real
www.faqs.org/faqs/pc-hardware-faq/chiplist/part1/,Real
www.freewebs.com/ccenterprises/index.htm,Real
www.toshiba-components.com/ASIC/,Real
www.g-news.ch/articles/nhp200nc/,Real
www.pc-look.com/boutik/default.php?language=en,Real
www.aqua-computer.de/e_index,Real
wct.com/index.php,Real
www.nvidia.com/page/mobo.html,Real
www.albatron.com.tw/English/product/mb/pro_index.asp,Real
www.via.com.tw/en/index.jsp,Real
global.aopen.com/Products.aspx?id=52,Real
www.pctechguide.com/11Motherboards.htm,Real
discussions.hardwarecentral.com/forumdisplay.php?f=7,Real
active-hardware.com/english/reviews/mainboard/mainboard.htm,Real
compreviews.about.com/od/cases/bb/PSU.htm,Real
techreport.com/reviews/2004q4/psus/index.x?pg=1,Real
www.devhardware.com/c/b/Power-Supply-Units/,Real
www.cs.ucr.edu/~vahid/sproj/lc2/index.html,Real
en.wikipedia.org/wiki/Central_processing_unit,Real
domino.research.ibm.com/comm/research.nsf/pages/r.arch.html,Real
pages.cs.wisc.edu/~arch/www/,Real
www.newscientist.com/article/dn2954,Real
en.wikipedia.org/wiki/MOS_Technology_6502,Real
en.wikipedia.org/wiki/MOS_Technology,Real
www.cpu-world.com/CPUs/650x/,Real
www.wiz-worx.com/resume/byte8010.htm,Real
www.esacademy.com/automation/faq/m68k/,Real
sca.uwaterloo.ca/coldfire/gcc-doc/docs.htm,Real
en.wikipedia.org/wiki/DEC_Alpha,Real
www.lri.fr/archi/mirror/CIC/archive/asynch_procs,Real
research.sun.com/async/,Real
www.win.tue.nl/async-bib/,Real
www.trnmag.com/Stories/2003/042303/Nanocomputer_skips_clock_042303.html,Real
www.spacedaily.com/news/time-02b.html,Real
dataweek.co.za/article.aspx?pklArticleId=2277,Real
www.computerworld.com/s/article/76931/Computer_Clocks_Wind_Down?taxonomyId=012,Real
electrons.psychogenic.com/modules/arms/sec/1/AVR/,Real
instruct1.cit.cornell.edu/courses/ee476/FinalProjects/,Real
www.myplace.nu/avr/,Real
www.theiling.de/avr.html,Real
www.cs.clemson.edu/~mark/g60.html,Real
en.wikipedia.org/wiki/Bit_slicing,Real
www.cs.binghamton.edu/~lowpower/koolchips00.pdf,Real
www.nd.edu/~qcahome/,Real
www.mitre.org/tech/nanotech/quantum_dot_cell.html,Real
www.moshesipper.com/pcm/,Real
en.wikipedia.org/wiki/Complex_instruction_set_computer,Real
www.webopedia.com/term/c/cisc.html,Real
www.csee.umbc.edu/courses/undergraduate/411/spring96/dlx.html,Real
www.eng.tau.ac.il/~guy/Computer_Structure03/slides/instructions.pdf,Real
www.soe.ucsc.edu/~sbrandt/courses/Spring02/111/dlxos.html,Real
www.kroening.com/diplom/,Real
www.cs.washington.edu/homes/lazowska/eden.html,Real
www.cs.clemson.edu/~mark/432.html,Real
www.cs.washington.edu/homes/levy/capabook/Chapter9.pdf,Real
www.ultratechnology.com/misc.html,Real
www.ece.cmu.edu/~koopman/stack.html,Real
www.cs.uiowa.edu/~jones/arch/risc/,Real
www.cse.cuhk.edu.hk/~phwl/mt/public/archives/old/msl16/msl16.html,Real
en.wikipedia.org/wiki/Transport_Triggered_Architectures,Real
www.ics.ele.tue.nl/~heco/documents/TTAbook/TTAbook.html,Real
en.wikipedia.org/wiki/One_instruction_set_computer,Real
www.sccs.swarthmore.edu/users/06/adem/engin/e25/finale/,Real
en.wikipedia.org/wiki/MIPS_architecture,Real
archives.cnn.com/2000/TECH/computing/02/01/emotion.engine.idg/,Real
www.toshiba.com/taec/news/press_releases/2000/to-062.jsp,Real
en.wikipedia.org/wiki/Multiprocessing,Real
www.eecg.toronto.edu/parallel/parallel/NUMA.Welcome.html,Real
www.technologyreview.com/read_article.aspx?id=17076&amp;ch=infotech,Real
www.anandtech.com/cpuchipsets/showdoc.aspx?i=2925,Real
instruct1.cit.cornell.edu/courses/ece576/,Real
www.ddj.com/linux-open-source/197800817/,Real
en.wikipedia.org/wiki/PIC_microcontroller,Real
www.voti.nl/pic/,Real
www.vermontficks.org/pic.htm,Real
sourceforge.net/projects/microdev/,Real
www.voti.nl/jal/,Real
groups.yahoo.com/group/Jal_developers/,Real
www.seiz.ch/Jallist/content_html,Real
en.wikipedia.org/wiki/PowerPC,Real
www.ibm.com/developerworks/power/,Real
en.wikipedia.org/wiki/Cell_(microprocessor),Real
www.businessweek.com/technology/content/feb2005/tc2005023_2461_tc024.htm,Real
www.businessweek.com/technology/content/jun2005/tc20050624_4088_tc024.htm,Real
www.alphaworks.ibm.com/topics/cell/,Real
www.forbes.com/forbes/2006/0130/076.html,Real
arstechnica.com/articles/paedia/cpu/cell-2.ars,Real
www.ece.wisc.edu/~kati/research.html,Real
www.ittc.ku.edu/hybridthreads/,Real
www.mil-embedded.com/news/db/?5784/,Real
en.wikipedia.org/wiki/Reversible_computing,Real
www.cise.ufl.edu/research/revcomp/,Real
www.zyvex.com/nanotech/reversible.html,Real
www.wisegeek.com/what-is-reversible-computing.htm,Real
www.kuro5hin.org/story/2003/9/8/14125/70302/,Real
userpages.umbc.edu/~vijay/mashey.on.risc.html,Real
www.webopedia.com/term/r/risc.html,Real
groups.google.com/group/comp.arch.fpga/msg/e9000f25e6a53c58,Real
www.st.com/mcu/,Real
www.renesas.com/products/mpumcu/superh/superh_landing.jsp,Real
en.wikipedia.org/wiki/INMOS_transputer,Real
spirit.lboro.ac.uk/emulator.html,Real
www.michaelp.org/transputer/,Real
www.hacker-technology.com/3387/27635.html,Real
www.wizzy.com/wizzy/transputer.html,Real
wotug.kent.ac.uk/parallel/internet/usenet/comp.sys.transputer/articles/,Real
liinwww.ira.uka.de/bibliography/Parallel/transputer.html,Real
csdl2.computer.org/persagen/DLAbsToc.jsp?resourcePath=/dl/mags/mi/&amp;toc=comp/mags/mi/1989/03/m3toc.xml&amp;DOI=10.1109/40.31476,Real
csdl2.computer.org/persagen/DLAbsToc.jsp?resourcePath=/dl/mags/mi/&amp;toc=comp/mags/mi/1991/04/m4toc.xml&amp;DOI=10.1109/40.85722,Real
csdl2.computer.org/persagen/DLAbsToc.jsp?resourcePath=/dl/mags/mi/&amp;toc=comp/mags/mi/1993/05/m5toc.xml&amp;DOI=10.1109/40.237998,Real
researchweb.watson.ibm.com/vliw/,Real
arstechnica.com/articles/paedia/cpu/pentium-2.ars,Real
www.pctechguide.com/22Pentium.htm,Real
www.wired.com/science/discoveries/news/2001/03/42581,Real
www.tweak3d.net/articles/x86/,Real
"'www.itnews.com.au/News/168589,ibm-claims-x86-server-breakthrough.aspx'",Real
en.wikipedia.org/wiki/ZiLOG,Real
en.wikipedia.org/wiki/Zero_Instruction_Set_Computer,Real
www.pctechguide.com/44SoundCards.htm,Real
www.matrox.com/mga/,Real
www.intel.com/products/graphics/,Real
www.pctechguide.com/41GraphicsCards.htm,Real
www.algonet.se/~staffann/developer/frames.htm,Real
www.inicore.com/home.htm,Real
f-cpu.tux.org/original/,Real
www.freertos.org/PC/,Real
pclt.cis.yale.edu/pclt/default.htm,Real
www.troubleshooters.com/tmicro.htm,Real
www.waterwheel.com/Guides/hardwareguides.htm,Real
www.pcmech.com/byopc/,Real
www.usr.com/education/net0.asp,Real
www.pctechguide.com/63Networking.htm,Real
compnetworking.about.com/cs/wirelessproducts/a/howtobuildwlan.htm,Real
www.speedy3d.com/articles#how-to,Real
www.capsa.dk/?lang=en,Real
pcin.net/help/articles/,Real
www.hardwaresecrets.com/article/152,Real
www.mailcom.com/besm6/,Real
home.online.no/~kr-lund/VGS.htm,Real
members.ozemail.com.au/~bconlon/calcaids.htm,Real
www.angelfire.com/pq/pcmuseum/altair1.html,Real
www.schorn.ch/cpm/intro.html,Real
www.nausicaa.net/~lgreenf/apfpage.htm,Real
www.lightstraw.co.uk/bletchley/tour.html,Real
www.acsa.net/a_computer_saved_the_world.htm,Real
highgate.comm.sfu.ca/pdp8/,Real
www.ctrl-c.liu.se/~janha/,Real
pdp-8.org/index.htm,Real
www.36bit.org/dec/,Real
minnie.tuhs.org/PUPS/index.html,Real
pdp-11.trailing-edge.com/rsts11/,Real
www.gondolin.org.uk/hchof/,Real
www.coho.org/~pete/IPC/integral.html,Real
www.xprt.net/~pgrogers/Ibm1620.html,Real
www.brouhaha.com/~eric/retrocomputing/,Real
www.chiark.greenend.org.uk/~pmaydell/PERQ/,Real
tech.groups.yahoo.com/group/mattelaquarius/,Real
bricksandbeams.ecrater.com/rss-cat.php?cid=570291,Real
www.tim-mann.org/trs80faq.html,Real
www.axess.com/twilight/sock/,Real
www.oldskool.org/guides/tvdog/,Real
skwirl.com/coco/index.html,Real
www.fourmilab.ch/documents/univac/,Real
opencollector.org/Whyfree/,Real
icculus.org/manticore/,Real
www.bb-europe.com/welcome.html,Real
consumer.usa.canon.com/index.shtml,Real
pag.csail.mit.edu/~adonovan/hacks/ipod.html,Real
www.gnu.org/software/gnupod/,Real
www.macworld.com/products/ipod.html,Real
www.macobserver.com/tmo/features/iobserver/,Real
www.freewebs.com/antimatterproductions/,Real
www.axis.com/us/,Real
www.normankoren.com/makingfineprints1A.html,Real
www.lagom.nl/lcd-test/,Real
www.datacolor.eu/en/products/display-calibration/index.html,Real
www.chimei.com.tw/en/index.asp,Real
www.samsung.com/us/computer/monitors,Real
us.acer.com/ac/en/US/content/group/monitors,Real
www.asus.com/Display/,Real
www.apple.com/displays/,Real
www.hannsg.com/global/index.aspx,Real
www.lacie.com/us/products/range.htm?id=10016,Real
www.alphaviewlcd.com/medical-display/,Real
www.vrealities.com/hmd.html,Real
www.inition.co.uk/3D-Technologies/productsection/17,Real
www.dcn.davis.ca.us/~sander/mensa/dvorak1.html,Real
www.mwbrooks.com/dvorak/dissent.html,Real
www.gigliwood.com/abcd/,Real
www.kaufmann.no/roland/dvorak/,Real
www.strout.net/info/dvorak/xwinsetup.html,Real
clabs.org/dvorak.htm,Real
ideas.repec.org/p/wop/safire/98-05-041e.html,Real
www.keyghost.com/qido/,Real
www.kinesis-ergo.com/advantage.htm,Real
www.typematrix.com/dvorak/,Real
www.multitech.com/PRODUCTS/~modems/,Real
www.mousetrak.com/index.html,Real
listings.ebay.com/lp/listings/list/all/category1245/index.html?sspagename=lp1245,Real
www.maya-archaeology.org/html2/printerGateway.html,Real
www.pctechguide.com/52Lasers.htm,Real
www.adobe.com/products/printerdrivers/,Real
www.hp.com/country/us/eng/prodserv/printing.html,Real
www.angelfire.com/id/Kentek/,Real
sydneymetro.com.au/ink/,Real
secure.bigrom.co.uk/acatalog/,Real
www.tonervalue.com/index1_a.htm,Real
www.hp.com/peripherals2/scanjet_info/,Real
www.fcpa.com/products/scanners/,Real
www.kendata.com/scanners.html,Real
graphics.kodak.com/docimaging/US/en/index.htm,Real
www.webresetter.com/english/,Real
www.fuse-network.com/fuse/demonstration/323/23290/index.html,Real
www.cnn.com/TECH/computing/9906/15/supercomp.idg/index.html,Real
www.pcworld.com/article/11336/a_1000_supercomputer.html,Real
www.fpgacentral.com/fpga-boards/catalog,Real
www.cs.washington.edu/research/projects/lis/www/fpga96/,Real
www.elis.ugent.be/parafpga/,Real
cas.ee.ic.ac.uk/people/ccb98/arc2008/,Real
www.fpgacentral.com/event,Real
www.fuse-network.com/fuse/demonstration/332/2006/index.html,Real
splish.ee.byu.edu/tutorials/altera/altera.html,Real
www.affordablecomputers.com/pages/,Real
members.tripod.com/~cpuinc/index.html,Real
home.earthlink.net/~doniteli/index.html,Real
master-egypt.com/Maxell/home.htm,Real
standards.ieee.org/faqs/buzzwords.html,Real
www.isoc.org/internet/standards/papers/amr-on-standards.shtml,Real
foldoc.org/standard,Real
www.fapo.com/1284faq.htm,Real
"'whatis.techtarget.com/definition/0,289893,sid9_gci213932,00.html'",Real
www.fapo.com/porthist.htm,Real
foldoc.org/enhanced+parallel+port,Real
www.hardwarebook.info/ESDI_cable,Real
www.ctv.es/pckits/tISA.html,Real
www.controlled.com/isa/faq.html,Real
foldoc.org/Serial+Storage+Architecture,Real
www.faqs.org/faqs/pc-hardware-faq/supervga-programming/,Real
www.monitorworld.com/Cables/video_standards.html,Real
www.commoncomputers.com/index.html,Real
www.datarecovery911.com/index.html,Real
www.datadoctors.com/recovery/,Real
www.xdatenrettung.de/en/index.html,Real
www.data-labs.eu/eng,Real
www.kegel.com/drives/,Real
www.variopac-patent.de/english/,Real
www.medea.co.uk/pressit/,Real
store.mediasupply.com/amerimedia/,Real
www.angelfire.com/nc2/custumcdz/clamshell.html,Real
sourceforge.net/projects/vaporcd/,Real
www.chipchapin.com/CDMedia/,Real
www.howstuffworks.com/cd.htm,Real
www.dvddemystified.com/dvdfaq.html,Real
www.howstuffworks.com/dvd.htm,Real
www.howstuffworks.com/cd-burner.htm,Real
www.findarticles.com/p/articles/mi_m0FXG/is_1_12/ai_53578863,Real
www.gigabite.com/index.html,Real
www.baber.com/drives/internal_hard_drives/laptops/index.htm,Real
www.exabyte.com/index.cfm,Real
www.wdc.com/en/buy/,Real
www.tecsys.de/en,Real
www.plasmon.com/index.html,Real
www.mosarca.com/storagenews,Real
www.howstuffworks.com/mram.htm,Real
alumnus.caltech.edu/~rdv/comp-arch-storage/FAQ-1.html,Real
www.ecs.umass.edu/ece/koren/architecture/Raid/raidhome.html,Real
www.diefer.de/indexe.html,Real
www.hpmuseum.org/hpmuseum.html,Real
www-01.ibm.com/common/ssi/index.wss,Real
www.cpsts.com/index.html,Real
lists.midrange.com/cgi-bin/listinfo/midrange-l,Real
www.interchangedata.co.uk/index.htm,Real
www.itjungle.com/tfh/tfhindex.html,Real
www.spy.net/~booth/b1page.htm,Real
www.rpgiv.com/kb/index.html,Real
groups.yahoo.com/group/lansa2/,Real
www.multicians.org/thvv/360-67.html,Real
www.sdsusa.com/dictionary,Real
www.ibm.com/servers/resourcelink,Real
www.arcati.com/mbn,Real
www.itpapers.com/search.aspx?&amp;scid=261,Real
www.fujitsu.com/services/computing/server/mainframe/,Real
www.computerhistory.org/events/lectures/ibms360_04072004/index.shtml,Real
www.discoveryvip.com/Courseware/OS390.htm,Real
www.hds.com/products_services/education/,Real
www.waldentesting.com/backup/index.html,Real
www.isham-research.co.uk/ibm.html,Real
www.ibm.com/products/finder/us/finders?pg=trfinder,Real
www.techknowledge.com/courses/,Real
www.wti.com/power.htm,Real
www.kioscosnet.com/INGLES/,Real
www.ngs.it/inglese/index.htm,Real
www.storefront.com/photo_kiosk.html,Real
www.bizsystems.net/linux.plx,Real
www.technologyworkstand.com/default.asp,Real
www.netlib.org/utk/people/ReedWade/aero_os2.html,Real
news.bbc.co.uk/1/hi/technology/7140443.stm,Real
admin.fedoraproject.org/pkgdb/collections/id/16,Real
news.bbc.co.uk/1/hi/technology/7599652.stm,Real
arstechnica.com/open-source/news/2009/01/g1g1-failure-and-reduced-sponsorship-behind-the-olpc-layoffs.ars,Real
cnn.com/2003/TECH/ptech/11/10/silent.pc.reut/,Real
www.lowendmac.com/backnforth/01/0710.html,Real
www.thinkmate.com/article.php?art_id=147,Real
www.pogolinux.com/news/quiet_pc_guarantee.php,Real
www.flaredev.com/projects/silence/,Real
www.zonbu.com/home/,Real
www.meridianleasing.com/mitl/,Real
ruel.net/top.box.news/,Real
www.bbc.co.uk/reception/,Real
www.broadcom.com/products/category.php?category_id=5,Real
www.keegan.org/jeff/tivo/whatistivo.html,Real
oreilly.com/catalog/9780596005535/,Real
www.faqs.org/faqs/sgi/faq/admin,Real
www.futuretech.blinkenlights.nl/sgi.html,Real
www.gamers.org/dhs/helpdocs/sgidoomfaq.html,Real
www.cc.gatech.edu/gvu/people/Faculty/Randy.Carpenter/sgimeta.html,Real
www.pochendorfer.com/macchiato/,Real
www.se.rit.edu/~jrv/research/ar/,Real
www.praecogito.com/~brudy/wearable.html,Real
cs.anu.edu.au/wicapuc/,Real
